country,location_name,latitude,longitude,temperature_celsius,condition_text,wind_kph,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,Year,Month
Poland,Warsaw,0.8675339600831212,0.11624128116932382,0.30487804878048763,Light rain shower,0.052122114668652283,0.38679245283018737,0.008986340762041698,0.7113402061855671,0.25,0.271484375,0.3125,0.125,0.06526468455402468,0.0,06:14 AM,06:46 PM,2025,9
Qatar,Doha,0.41712770862148457,0.29567656480568955,0.7764227642276431,Sunny,0.021593447505584513,0.29245283018867774,0.0,0.2680412371134021,0.0,0.75,0.3125,0.56875,0.029006526468455404,0.39999999999999997,05:21 AM,05:36 PM,2025,9
Romania,Bucharest,0.7369605307996072,0.14621249117759236,0.3292682926829187,Moderate rain,0.058823529411764705,0.40566037735849036,0.007548526240115026,0.9381443298969074,0.5,0.31640625,0.15625,0.025,0.07324147933284991,0.19999999999999996,06:57 AM,07:23 PM,2025,9
Russia,Moscow,0.9260361750890347,0.21388630803469375,0.3292682926829187,Sunny,0.05621742367833209,0.40566037735849036,0.0,0.5360824742268042,0.0,0.31640625,0.3125,0.1625,0.06707759245830314,0.39999999999999997,06:05 AM,06:41 PM,2025,9
San Marino,San Marino,0.7286083214731962,0.06599542909663834,0.4288617886178905,Partly cloudy,0.04951600893521965,0.4245283018867916,0.005032350826743351,0.77319587628866,0.5,0.412109375,0.3125,0.05,0.062364031907179124,0.0,06:52 AM,07:17 PM,2025,9
Switzerland,S-Chanf,0.7734329584861789,0.05149935385597247,0.1239837398373993,Partly cloudy,0.020104244229337306,0.4905660377358476,0.0,0.8659793814432992,0.75,0.08203125,0.3125,0.13125,0.024655547498187096,0.0,07:22 AM,07:53 PM,2025,9
Saudi Arabia,Riyadh,0.4063383246136268,0.26770049711071653,0.7540650406504099,Sunny,0.05100521221146686,0.36792452830188616,0.0,0.041237113402061855,0.0,0.69921875,0.3125,0.625,0.05910079767947789,0.6,05:40 AM,05:55 PM,2025,9
Serbia,Belgrade,0.7431528587942083,0.11309783014316248,0.32723577235772083,Cloudy,0.06031273268801192,0.4622641509433958,0.0,0.8144329896907219,0.25,0.314453125,0.3125,0.1375,0.07070340826686006,0.0,06:19 AM,06:45 PM,2025,9
Singapore,Singapore,0.01632856923313355,0.6031606110130681,0.5528455284552827,Light rain,0.004095309009679821,0.33962264150943255,0.0,0.7835051546391755,0.75,0.5859375,0.3125,0.1625,0.009789702683103698,0.19999999999999996,06:56 AM,07:03 PM,2025,9
Slovakia,Bratislava,0.7990458436065508,0.093420261595773,0.32723577235772083,Sunny,0.06552494415487714,0.4528301886792452,0.0,0.618556701030928,0.25,0.314453125,0.3125,0.1375,0.07541696881798406,0.0,06:31 AM,07:00 PM,2025,9
Slovenia,Ljubljana,0.7640550978544846,0.07812730477135786,0.31300813008130035,Partly cloudy,0.017498138495904692,0.4716981132075464,0.0007189072609633358,0.8762886597938147,0.75,0.30078125,0.3125,0.1,0.021392313270485866,0.0,06:43 AM,07:09 PM,2025,9
Somalia,Mogadishu,0.02925110750295668,0.2594372582102016,0.5691056910569117,Partly cloudy,0.055100521221146684,0.38679245283018737,0.0003594536304816679,0.8350515463917528,0.75,0.59765625,0.3125,0.6875,0.06780275562001452,0.0,05:50 AM,05:57 PM,2025,9
South Korea,Seoul,0.6222529583525435,0.7391705497013752,0.43699186991869965,Patchy rain nearby,0.04430379746835443,0.33962264150943255,0.0003594536304816679,0.8041237113402064,0.96,0.419921875,0.3125,0.0375,0.056562726613488046,0.19999999999999996,06:15 AM,06:37 PM,2025,9
Sudan,Juba,0.19768677210495722,0.13651592323374076,0.5995934959349576,Sunny,0.001489203276247207,0.34905660377358494,0.0,0.4536082474226805,0.04,0.59375,0.3125,0.41875,0.0036258158085569255,0.19999999999999996,06:11 AM,06:21 PM,2025,9
Sri Lanka,Colombo,0.1105214451326665,0.46207260907610515,0.5955284552845477,Partly cloudy,0.06440804169769172,0.33962264150943255,0.049245147375988514,0.7835051546391755,0.75,0.697265625,0.3125,0.4125,0.09245830311820162,0.19999999999999996,06:01 AM,06:09 PM,2025,9
Sudan,Khartoum,0.2551182338752247,0.18402440479233773,0.6565040650406502,Sunny,0.07520476545048399,0.33962264150943255,0.0,0.41237113402061865,0.04,0.662109375,0.3125,0.5,0.08593183466279915,0.39999999999999997,05:39 AM,05:50 PM,2025,9
Sweden,Stockholm,0.9858563687266556,0.09890499302728614,0.2886178861788622,Partly cloudy,0.05361131794489948,0.2358490566037723,0.0,0.8762886597938147,0.75,0.25,0.3125,0.05625,0.0641769398114576,0.0,06:21 AM,07:02 PM,2025,9
Switzerland,Bern,0.7784442840820254,0.03671003089385314,0.2662601626016219,Partly Cloudy,0.0,0.4905660377358476,0.0,0.8762886597938147,0.0,0.267578125,0.3125,0.01875,0.026105873821609872,0.0,07:11 AM,07:38 PM,2025,9
Syria,Damascus,0.5543261103427078,0.2061549111941294,0.528455284552841,Sunny,0.02829486224869694,0.36792452830188616,0.0,0.5257731958762888,0.0,0.48828125,0.3125,0.43125,0.03372008701957941,0.19999999999999996,06:19 AM,06:38 PM,2025,9
Tajikistan,Dushanbe,0.6388504687259875,0.39699453407403357,0.5731707317073216,Sunny,0.010796723752792257,0.396226415094338,0.0,0.2577319587628866,0.25,0.5234375,0.3125,0.45625,0.01414068165337201,0.0,06:08 AM,06:30 PM,2025,9
Thailand,Bangkok,0.2244138419494725,0.5835376958486349,0.6788617886178905,Partly cloudy,0.03201787043931497,0.29245283018867774,0.15276779295470885,0.618556701030928,0.5,0.83984375,0.3125,0.23125,0.06997824510514866,0.19999999999999996,06:07 AM,06:18 PM,2025,9
Bulgaria,Lom,0.7266138138860492,0.1293821875809884,0.3292682926829187,Partly cloudy,0.08562918838421443,0.40566037735849036,0.0,0.8762886597938147,0.75,0.31640625,0.3125,0.01875,0.11131254532269762,0.0,07:09 AM,07:34 PM,2025,9
Tunisia,Tunis,0.6094974642692484,0.05265353927668305,0.5487804878048763,Sunny,0.06552494415487714,0.4339622641509422,0.0,0.6494845360824744,0.25,0.552734375,0.3125,0.1625,0.07541696881798406,0.0,06:03 AM,06:23 PM,2025,9
Turkey,Ankara,0.6616887499081258,0.18596489372267702,0.41463414634145934,Sunny,0.001489203276247207,0.415094339622641,0.0,0.5154639175257733,0.0,0.3984375,0.3125,0.35,0.0036258158085569255,0.19999999999999996,06:31 AM,06:54 PM,2025,9
Turkmenistan,Ashgabat,0.628660773347766,0.3359320135422855,0.5304878048780495,Sunny,0.020104244229337306,0.396226415094338,0.0,0.2989690721649485,0.0,0.484375,0.3125,0.45625,0.024655547498187096,0.19999999999999996,06:50 AM,07:11 PM,2025,9
Uganda,Kampala,0.0,0.18420893341866315,0.5345528455284594,Patchy rain nearby,0.001489203276247207,0.37735849056603676,0.007189072609633359,0.5360824742268042,0.7000000000000001,0.533203125,0.28125,0.6375,0.00435097897026831,0.19999999999999996,06:41 AM,06:47 PM,2025,9
Ukraine,Kyiv,0.8371870427165394,0.17216814671553737,0.3333333333333286,Patchy light drizzle,0.021593447505584513,0.38679245283018737,0.0190510424155284,0.5567010309278352,0.64,0.3203125,0.15625,0.11875,0.03081943437273387,0.19999999999999996,06:36 AM,07:07 PM,2025,9
United Arab Emirates,Abu Dhabi,0.4034300853261705,0.31232762881302845,0.778455284552841,Sunny,0.02829486224869694,0.29245283018867774,0.0,0.4020618556701032,0.0,0.787109375,0.3125,0.60625,0.04749818709209573,0.6,06:09 AM,06:24 PM,2025,9
Uzbekistan,Tashkent,0.684899539626222,0.3997924346789231,0.48983739837397877,Sunny,0.03201787043931497,0.396226415094338,0.0,0.2474226804123712,0.0,0.453125,0.3125,0.38125,0.03807106598984772,0.0,06:05 AM,06:29 PM,2025,9
Vietnam,Hanoi,0.3460771343235713,0.6148799417970855,0.5325203252032473,Moderate or heavy rain with thunder,0.03611317944899479,0.32075471698113134,0.023723939611790087,0.9381443298969074,0.5,0.55078125,0.3125,0.28125,0.05112400290065265,0.6,05:44 AM,05:58 PM,2025,9
Yemen,Sanaa,0.251219422561656,0.2526202771102817,0.40243902439024026,Patchy rain nearby,0.024199553239017124,0.38679245283018737,0.04025880661394681,0.5876288659793816,0.85,0.38671875,0.28125,0.71875,0.040609137055837574,0.19999999999999996,05:52 AM,06:03 PM,2025,9
Afghanistan,Kabul,0.571309492787032,0.3994004582656777,0.5203252032520282,Sunny,0.0,0.31132075471698073,0.0,0.16494845360824745,0.0,0.47265625,0.3125,0.5375,0.026105873821609872,0.19999999999999996,05:39 AM,05:56 PM,2025,9
Albania,Tirana,0.6850799473476724,0.10930030153387951,0.44918699186991873,Sunny,0.020104244229337306,0.4433962264150928,0.0,0.3298969072164949,0.0,0.443359375,0.3125,0.20625,0.024655547498187096,0.0,06:24 AM,06:45 PM,2025,9
Algeria,Algiers,0.6088342988487315,0.010757901380614976,0.5081300813008092,Sunny,0.038719285182427406,0.4622641509433958,0.0,0.597938144329897,0.0,0.51171875,0.3125,0.10625,0.05728788977519943,0.19999999999999996,06:32 AM,06:51 PM,2025,9
Andorra,Andorra La Vella,0.7046658782181063,0.0017436192175398577,0.44918699186991873,Sunny,0.005212211466865225,0.4905660377358476,0.0,0.3402061855670104,0.0,0.46484375,0.3125,0.09375,0.007976794778825234,0.0,07:37 AM,07:58 PM,2025,9
Armenia,Yerevan,0.6659300018040772,0.2544238387478381,0.4552845528455336,Sunny,0.018615040953090092,0.38679245283018737,0.0,0.3608247422680413,0.25,0.46484375,0.3125,0.3625,0.022842639593908635,0.0,06:46 AM,07:06 PM,2025,9
Austria,Vienna,0.7998810645391919,0.0890127307122041,0.32723577235772083,Light rain,0.004095309009679821,0.4905660377358476,0.0,0.7628865979381445,0.75,0.314453125,0.3125,0.01875,0.012327773749093546,0.19999999999999996,06:36 AM,07:01 PM,2025,9
Azerbaijan,Baku,0.6695080882795117,0.2859735324832087,0.45325203252032154,Partly Cloudy,0.058823529411764705,0.38679245283018737,0.0,0.6391752577319588,0.25,0.48046875,0.3125,0.18125,0.07940536620739667,0.19999999999999996,06:24 AM,06:44 PM,2025,9
Bahrain,Manama,0.43298688369047383,0.29009251701160005,0.7804878048780495,Sunny,0.045420699925539834,0.3018867924528301,0.0,0.18556701030927839,0.0,0.8984375,0.3125,0.56875,0.1076867295141407,0.6,05:25 AM,05:39 PM,2025,9
Bangladesh,Dhaka,0.391008679615932,0.5241353452830312,0.6727642276422756,Patchy rain nearby,0.025316455696202528,0.28301886792452713,0.0035945363048166794,0.5567010309278352,0.93,0.76171875,0.3125,0.4,0.03299492385786802,0.39999999999999997,05:46 AM,05:59 PM,2025,9
Belarus,Minsk,0.8950962508602776,0.1548318585734997,0.25203252032521206,Partly cloudy,0.052122114668652283,0.396226415094338,0.0007189072609633358,0.9381443298969074,0.75,0.20703125,0.3125,0.13125,0.06598984771573606,0.19999999999999996,06:48 AM,07:18 PM,2025,9
Belgium,Brussels,0.8438688101776682,0.01829595453308675,0.3719512195121908,Partly cloudy,0.06291883842144452,0.4433962264150928,0.0,0.7628865979381445,0.75,0.357421875,0.3125,0.025,0.09245830311820162,0.0,07:23 AM,07:50 PM,2025,9
Benin,Porto-Novo,0.10302784292501052,0.008207997846774244,0.5121951219512191,Light rain shower,0.025316455696202528,0.36792452830188616,0.0017972681524083397,0.9381443298969074,0.75,0.529296875,0.28125,0.1375,0.03154459753444526,0.19999999999999996,06:39 AM,06:47 PM,2025,9
Bhutan,Thimphu,0.45382063463427347,0.5193834393197593,0.34146341463414487,Patchy rain nearby,0.017498138495904692,0.32075471698113134,0.01869158878504673,0.7628865979381445,0.79,0.328125,0.28125,0.3625,0.021392313270485866,0.0,05:48 AM,06:03 PM,2025,9
Bosnia and Herzegovina,Sarajevo,0.7272168433994161,0.10086369975194415,0.25,Sunny,0.018615040953090092,0.5094339622641506,0.0,0.7628865979381445,0.0,0.2265625,0.3125,0.19375,0.022842639593908635,0.19999999999999996,06:29 AM,06:51 PM,2025,9
Brunei Darussalam,Bandar Seri Begawan,0.07630077308049527,0.6682598421633807,0.6158536585365901,Light rain shower,0.04430379746835443,0.32075471698113134,0.07404744787922359,0.6907216494845362,0.25,0.78125,0.3125,0.20625,0.08266860043509791,0.19999999999999996,06:10 AM,06:18 PM,2025,9
Bulgaria,Sofia,0.7077277981571686,0.12985585023327592,0.32723577235772083,Sunny,0.016008935219657485,0.4905660377358476,0.0,0.463917525773196,0.25,0.314453125,0.3125,0.225,0.01994198694706309,0.19999999999999996,07:10 AM,07:31 PM,2025,9
Cambodia,Phnom Penh,0.187664120913264,0.6093952103655724,0.6585365853658551,Light rain shower,0.006701414743112435,0.29245283018867774,0.007548526240115026,0.5051546391752578,0.93,0.705078125,0.3125,0.2875,0.011965192168237855,0.19999999999999996,05:50 AM,05:59 PM,2025,9
Cameroon,Douala,0.0623859923426945,0.049834482523552374,0.5325203252032473,Partly cloudy,0.0,0.36792452830188616,0.029475197699496768,0.9381443298969074,0.75,0.568359375,0.25,0.23125,0.026105873821609872,0.19999999999999996,06:11 AM,06:19 PM,2025,9
Central African Republic,Bangui,0.06767127040444738,0.10203904132089588,0.5121951219512191,Partly cloudy,0.0,0.37735849056603676,0.0,0.8865979381443301,0.75,0.5390625,0.3125,0.19375,0.0003625815808556924,0.0,05:36 AM,05:44 PM,2025,9
Chad,N'djamena,0.19707037905666808,0.08127016812673474,0.5955284552845477,Sunny,0.042814594192107217,0.34905660377358494,0.0,0.7835051546391755,0.0,0.62890625,0.25,0.20625,0.05221174764321973,0.19999999999999996,05:49 AM,05:59 PM,2025,9
China,Beijing,0.6617171474198356,0.6768104520775045,0.5528455284552827,Sunny,0.018615040953090092,0.4339622641509422,0.0,0.20618556701030932,0.0,0.51171875,0.3125,0.08125,0.026105873821609872,0.6,05:58 AM,06:18 PM,2025,9
Bulgaria,Bogot,0.718308376931866,0.1379851001949304,0.4227642276422756,Sunny,0.057706626954579315,0.4716981132075464,0.0,0.3195876288659794,0.04,0.40625,0.3125,0.21875,0.06671501087744744,0.0,07:04 AM,07:26 PM,2025,9
Croatia,Zagreb,0.759790459772419,0.08685774194553114,0.35365853658537105,Sunny,0.008190618019359639,0.5,0.0,0.7628865979381445,0.0,0.33984375,0.3125,0.1625,0.010877447425670777,0.19999999999999996,06:38 AM,07:01 PM,2025,9
Cyprus,Nicosia,0.5821673649113663,0.1889167640730992,0.5914634146341378,Sunny,0.001489203276247207,0.33962264150943255,0.0,0.5670103092783506,0.25,0.564453125,0.3125,0.36875,0.0036258158085569255,0.19999999999999996,06:31 AM,06:49 PM,2025,9
Czech Republic,Prague,0.8313404961880517,0.07784698580716287,0.2723577235772403,Overcast,0.03350707371556218,0.4622641509433958,0.0,0.9381443298969074,1.0,0.2421875,0.3125,0.06875,0.05511240029006528,0.0,06:42 AM,07:09 PM,2025,9
Denmark,Copenhagen,0.9246079472942182,0.06677879425234465,0.3739837398373993,Partly cloudy,0.07632166790766941,0.34905660377358494,0.0032350826743350112,0.8762886597938147,0.75,0.359375,0.3125,0.025,0.116751269035533,0.0,06:47 AM,07:19 PM,2025,9
Djibouti,Djibouti,0.188415819752641,0.24639919418582032,0.6869918699186996,Partly Cloudy,0.021593447505584513,0.31132075471698073,0.0,0.5154639175257733,0.29,0.767578125,0.3125,0.65,0.03190717911530095,0.39999999999999997,05:57 AM,06:06 PM,2025,9
Egypt,Cairo,0.4966958659904719,0.1764775365780988,0.5569105691056926,Partly cloudy,0.034996276991809384,0.35849056603773555,0.0,0.6082474226804124,0.5,0.533203125,0.3125,0.39375,0.040971718636693265,0.39999999999999997,06:41 AM,06:57 PM,2025,9
Equatorial Guinea,Malabo,0.05736965542125204,0.044447304442262234,0.5528455284552827,Partly cloudy,0.025316455696202528,0.37735849056603676,0.0014378145219266715,0.8865979381443301,0.75,0.6171875,0.3125,0.075,0.03081943437273387,0.19999999999999996,06:15 AM,06:22 PM,2025,9
Eritrea,Asmara,0.2508619480024856,0.22163004596173208,0.5264227642276431,Sunny,0.06850335070737155,0.37735849056603676,0.0,0.48453608247422686,0.18,0.51953125,0.3125,0.68125,0.07868020304568529,0.39999999999999997,06:13 AM,06:23 PM,2025,9
Estonia,Tallinn,0.9875368332431296,0.13815023568536813,0.2682926829268304,Partly cloudy,0.04951600893521965,0.32075471698113134,0.0035945363048166794,0.9381443298969074,0.75,0.228515625,0.3125,0.1,0.0688905003625816,0.0,06:57 AM,07:33 PM,2025,9
Ethiopia,Addis Ababa,0.14562411048970675,0.2202590100215499,0.30894308943089044,Mist,0.020104244229337306,0.5094339622641506,0.015456506110711721,0.8762886597938147,1.0,0.296875,0.15625,0.7875,0.025018129079042793,0.19999999999999996,06:15 AM,06:23 PM,2025,9
Finland,Helsinki,0.9999265005579278,0.13936142517217287,0.30487804878048763,Patchy rain nearby,0.058823529411764705,0.31132075471698073,0.0025161754133716757,0.8762886597938147,0.25,0.267578125,0.3125,0.09375,0.08013052936910806,0.0,06:55 AM,07:32 PM,2025,9
France,Paris,0.8110179004550284,0.0065425388435696764,0.32723577235772083,Sunny,0.01340282948622487,0.4716981132075464,0.0,0.8762886597938147,0.0,0.314453125,0.3125,0.025,0.01776649746192894,0.19999999999999996,07:32 AM,07:57 PM,2025,9
Gabon,Libreville,0.0011308891427960523,0.048365305562362744,0.514227642276424,Partly cloudy,0.024199553239017124,0.37735849056603676,0.0,0.8865979381443301,0.75,0.5390625,0.3125,0.04375,0.03372008701957941,0.19999999999999996,06:13 AM,06:19 PM,2025,9
Georgia,Tbilisi,0.6917199537621692,0.25605286216240514,0.38821138211381623,Partly cloudy,0.017498138495904692,0.40566037735849036,0.0017972681524083397,0.7216494845360826,0.75,0.373046875,0.3125,0.23125,0.021392313270485866,0.0,06:44 AM,07:05 PM,2025,9
Germany,Berlin,0.8719890285378289,0.07157830154915895,0.30894308943089044,Light rain shower,0.04951600893521965,0.4245283018867916,0.0,0.9381443298969074,1.0,0.296875,0.25,0.025,0.07070340826686006,0.0,06:46 AM,07:14 PM,2025,9
Greece,Athens,0.6291535536980243,0.13220359501725695,0.44715447154471377,Partly cloudy,0.11243484735666417,0.4339622641509422,0.0,0.5154639175257733,0.75,0.474609375,0.3125,0.14375,0.12799129804205947,0.0,07:10 AM,07:29 PM,2025,9
Vatican City,Vatican City,0.6947100447010244,0.06601305922017262,0.44918699186991873,Sunny,0.0026061057334326107,0.4622641509433958,0.0,0.6804123711340208,0.0,0.48046875,0.3125,0.06875,0.005076142131979695,0.0,06:53 AM,07:14 PM,2025,9
Hungary,Budapest,0.7881879714822165,0.10497739524327514,0.351626016260159,Partly Cloudy,0.03201787043931497,0.4905660377358476,0.0,0.5360824742268042,0.0,0.337890625,0.3125,0.16875,0.03807106598984772,0.0,06:25 AM,06:49 PM,2025,9
India,New Delhi,0.4724744589438799,0.44651226204475347,0.5691056910569117,Patchy light rain with thunder,0.029411764705882353,0.31132075471698073,0.0,0.8350515463917528,0.75,0.54296875,0.0875,0.31875,0.03480783176214649,0.6,06:07 AM,06:22 PM,2025,9
Iran,Tehran,0.591511816705755,0.2944841807839881,0.5731707317073216,Sunny,0.03201787043931497,0.415094339622641,0.0,0.1752577319587629,0.25,0.52734375,0.3125,0.5125,0.03807106598984772,0.6,05:50 AM,06:07 PM,2025,9
Iraq,Baghdad,0.5516300171721424,0.2537203968188205,0.8191056910569117,Partly cloudy,0.04020848845867461,0.29245283018867774,0.0,0.08247422680412372,0.5,0.7890625,0.3125,0.43125,0.04713560551124004,0.39999999999999997,05:48 AM,06:05 PM,2025,9
Israel,Jerusalem,0.525594510259854,0.19986683380023776,0.5934959349593498,Sunny,0.020104244229337306,0.34905660377358494,0.0,0.5360824742268042,0.25,0.57421875,0.3125,0.425,0.028281363306744023,0.19999999999999996,06:25 AM,06:41 PM,2025,9
Italy,Rome,0.694643227026413,0.0661911234678688,0.48983739837397877,Sunny,0.0,0.4622641509433958,0.0,0.597938144329897,0.0,0.494140625,0.3125,0.15625,0.026105873821609872,0.0,06:53 AM,07:14 PM,2025,9
Japan,Tokyo,0.5909004349830618,0.8137577256670504,0.6117886178861802,Partly cloudy,0.05361131794489948,0.31132075471698073,0.22034507548526244,0.577319587628866,0.5,0.677734375,0.3125,0.0125,0.07324147933284991,0.6,05:26 AM,05:45 PM,2025,9
Jordan,Amman,0.5284342614308337,0.2039999224274565,0.5081300813008092,Mist,0.045420699925539834,0.38679245283018737,0.0,0.42268041237113413,0.0,0.484375,0.15625,0.44375,0.05293691080493111,0.19999999999999996,06:22 AM,06:38 PM,2025,9
Kazakhstan,Astana,0.8496786069851198,0.4125907290232383,0.2662601626016219,Partly cloudy,0.052122114668652283,0.40566037735849036,0.0003594536304816679,0.8762886597938147,0.5,0.224609375,0.3125,0.05,0.062001450326323426,0.0,05:54 AM,06:22 PM,2025,9
Kuwait,Kuwait City,0.4852817367249986,0.2746773246640139,0.865853658536583,Sunny,0.029411764705882353,0.29245283018867774,0.0,0.07216494845360825,0.0,0.861328125,0.3125,0.51875,0.061276287164612045,0.6,05:35 AM,05:50 PM,2025,9
Kyrghyzstan,Bishkek,0.7108982968174742,0.4312345846607347,0.28658536585365724,Light drizzle,0.029411764705882353,0.40566037735849036,0.017972681524083396,0.7628865979381445,1.0,0.259765625,0.0625,0.09375,0.03480783176214649,0.19999999999999996,06:44 AM,07:06 PM,2025,9
Latvia,Riga,0.9460447277513849,0.13445907548807529,0.28658536585365724,Overcast,0.048399106478034255,0.35849056603773555,0.005032350826743351,0.9381443298969074,1.0,0.25,0.3125,0.125,0.058738216098622203,0.0,07:01 AM,07:34 PM,2025,9
Lebanon,Beirut,0.5605384836396924,0.20151054898441675,0.5772357723577208,Partly cloudy,0.06180193596425912,0.35849056603773555,0.0,0.6907216494845362,0.75,0.611328125,0.21875,0.39375,0.07106598984771574,0.39999999999999997,06:23 AM,06:40 PM,2025,9
Thailand,Nan,0.3084921923547217,0.5851044261600474,0.6524390243902403,Patchy rain nearby,0.005212211466865225,0.3018867924528301,0.0021567217828900075,0.6597938144329898,0.25,0.755859375,0.3125,0.35625,0.007976794778825234,0.19999999999999996,06:05 AM,06:17 PM,2025,9
Liechtenstein,Vaduz,0.7820624611622267,0.04875728197560814,0.32723577235772083,Sunny,0.008190618019359639,0.4905660377358476,0.0,0.8144329896907219,0.0,0.314453125,0.3125,0.125,0.011602610587382161,0.0,07:04 AM,07:28 PM,2025,9
Lithuania,Vilnius,0.9081808219910331,0.141609265922793,0.27032520325202825,Partly cloudy,0.05361131794489948,0.38679245283018737,0.003953989935298347,1.0,0.75,0.228515625,0.3125,0.06875,0.06707759245830314,0.0,06:57 AM,07:28 PM,2025,9
Luxembourg,Luxembourg,0.8234626923513808,0.02885463551776441,0.28658536585365724,Sunny,0.025316455696202528,0.4716981132075464,0.0,0.8762886597938147,0.0,0.263671875,0.3125,0.09375,0.03589557650471357,0.19999999999999996,07:16 AM,07:42 PM,2025,9
Malaysia,Kuala Lumpur,0.047625968021060935,0.5904916042413376,0.6768292682926784,Patchy rain nearby,0.011913626209977664,0.31132075471698073,0.006110711718188356,0.5463917525773196,0.25,0.787109375,0.3125,0.33125,0.015591007976794783,0.6,07:04 AM,07:11 PM,2025,9
Maldives,Dhidhdhoo,0.10970961038613936,0.4224177598812434,0.5691056910569117,Patchy rain nearby,0.07222635889798958,0.33962264150943255,0.0003594536304816679,0.7628865979381445,0.77,0.619140625,0.3125,0.79375,0.09934735315445978,0.0,05:58 AM,06:06 PM,2025,9
Malta,Valletta,0.594411703783885,0.07812906778371129,0.5548780487804876,Partly cloudy,0.06962025316455697,0.4245283018867916,0.0003594536304816679,0.731958762886598,0.5,0.578125,0.3125,0.20625,0.08520667150108777,0.0,06:47 AM,07:05 PM,2025,9
Marshall Islands,Majuro,0.11332945790820588,1.0,0.5772357723577208,Partly cloudy,0.03350707371556218,0.33018867924528195,0.0,0.8350515463917528,0.75,0.6328125,0.75,0.0,0.04931109499637419,0.0,06:24 AM,06:33 PM,2025,9
Micronesia,Palikir,0.1102675379691436,0.922231762077957,0.5548780487804876,Overcast,0.03760238272524199,0.34905660377358494,0.0003594536304816679,0.9381443298969074,1.0,0.587890625,0.75,0.0,0.05329949238578681,0.0,06:17 AM,06:25 PM,2025,9
Iran,Chi Chi Khvar,0.6004720668711289,0.26662623491669474,0.5121951219512191,Sunny,0.022710349962769917,0.33962264150943255,0.0,0.10309278350515466,0.0,0.46875,0.3125,0.49375,0.038796229151559114,0.19999999999999996,06:08 AM,06:26 PM,2025,9
Monaco,Monaco,0.7252674377426317,0.03641619550161521,0.4878048780487809,Sunny,0.010796723752792257,0.4716981132075464,0.0,0.5567010309278352,0.0,0.498046875,0.3125,0.11875,0.0145032632342277,0.0,07:13 AM,07:35 PM,2025,9
Mongolia,Ulaanbaatar,0.7951487027348474,0.6211486260550895,0.3739837398373993,Partly Cloudy,0.010796723752792257,0.40566037735849036,0.0,0.2577319587628866,0.0,0.359375,0.3125,0.1,0.0344452501812908,0.0,06:33 AM,06:59 PM,2025,9
Montenegro,Podgorica,0.703681987959455,0.1060369656676851,0.45325203252032154,Sunny,0.038719285182427406,0.4622641509433958,0.0,0.288659793814433,0.0,0.46484375,0.3125,0.2,0.045685279187817264,0.0,06:26 AM,06:47 PM,2025,9
Myanmar,Rangoon,0.2750833550490776,0.5579740167239352,0.6768292682926784,Partly cloudy,0.024199553239017124,0.29245283018867774,0.011502516175413372,0.7010309278350516,0.75,0.849609375,0.25,0.4,0.03770848440899203,0.0,05:54 AM,06:05 PM,2025,9
Turkey,Yaren,0.6553878431922812,0.15512569396573764,0.4268292682926784,Partly cloudy,0.10052122114668653,0.4245283018867916,0.0003594536304816679,0.5463917525773196,0.5,0.41015625,0.3125,0.275,0.11457577955039887,0.0,06:53 AM,07:13 PM,2025,9
Nepal,Kathmandu,0.45771944594784214,0.49421173660830503,0.5528455284552827,Partly cloudy,0.0,0.36792452830188616,0.005032350826743351,0.6494845360824744,0.75,0.634765625,0.25,0.19375,0.002175489485134156,0.19999999999999996,05:50 AM,06:05 PM,2025,9
Netherlands,Amsterdam,0.8696053079960712,0.021565754777910395,0.3719512195121908,Light drizzle,0.06962025316455697,0.415094339622641,0.0010783608914450037,0.9381443298969074,0.75,0.357421875,0.078125,0.025,0.10478607686729516,0.0,07:20 AM,07:48 PM,2025,9
Niger,Niamey,0.2230223638756924,0.003310349528952483,0.5711382113821095,Sunny,0.03760238272524199,0.36792452830188616,0.0,0.7835051546391755,0.0,0.580078125,0.28125,0.1375,0.043872371283538804,0.0,06:42 AM,06:52 PM,2025,9
Nigeria,Abuja,0.14800449014773387,0.03502988012103667,0.514227642276424,Partly cloudy,0.0,0.38679245283018737,0.0010783608914450037,0.8865979381443301,0.5,0.548828125,0.3125,0.04375,0.0032632342277012314,0.19999999999999996,06:21 AM,06:29 PM,2025,9
North Korea,Pyongyang,0.6465244786550939,0.7318540484346507,0.4735772357723569,Patchy rain nearby,0.02829486224869694,0.396226415094338,0.004313443565780015,0.6288659793814434,0.75,0.490234375,0.3125,0.05,0.04459753444525019,0.0,06:21 AM,06:41 PM,2025,9
Macedonia,Skopje,0.6963136688916952,0.11878765867845768,0.38821138211381623,Sunny,0.02680565897244974,0.5,0.0,0.41237113402061865,0.0,0.373046875,0.3125,0.2125,0.03190717911530095,0.0,06:17 AM,06:38 PM,2025,9
Norway,Oslo,0.9956017265687119,0.05600502576054884,0.27032520325202825,Partly cloudy,0.021593447505584513,0.2169811320754711,0.0,0.9381443298969074,0.75,0.248046875,0.3125,0.01875,0.026105873821609872,0.0,06:52 AM,07:29 PM,2025,9
